country,state,city,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,AQI,AQI_Bucket,Temperature_C,Humidity_%,Wind_Speed_kmh
India,Maharashtra,Aurangabad,PM10,,,,435,Hazardous,25.7,78.9,24.6
India,Maharashtra,Aurangabad,NO2,4,29,12,10,Good,20.6,58.4,6.2
India,Maharashtra,Badlapur,CO,18,21,20,45,Good,32.5,83.5,8.5
India,Maharashtra,Badlapur,OZONE,18,44,28,2,Good,31.5,46.5,5.2
India,Maharashtra,Beed,PM2.5,2,251,27,26,Good,28,86.6,12.9
India,Maharashtra,Beed,CO,17,27,22,37,Good,39.9,30.4,23.9
India,Maharashtra,Belapur,PM2.5,10,17,13,46,Good,31.5,72.9,25.2
India,Maharashtra,Belapur,PM10,15,25,19,40,Good,32,92.7,24.8
India,Maharashtra,Belapur,CO,6,14,10,3,Good,15.2,60.9,24.3
India,Maharashtra,Bhiwandi,PM10,36,55,44,21,Good,35.8,34.2,12
India,Maharashtra,Bhiwandi,OZONE,17,49,28,29,Good,27.5,48.5,20.2
India,Maharashtra,Kolhapur,SO2,0,2,1,31,Good,26.1,49.6,5.4
India,Maharashtra,Kolhapur,OZONE,28,35,30,32,Good,24.1,64.3,5.7
India,Maharashtra,Kolhapur,NO2,1,26,13,8,Good,38.2,30.4,21.8
India,Maharashtra,Kolhapur,SO2,0,1,1,50,Good,32,82.6,21.6
India,Maharashtra,Latur,PM10,6,31,18,30,Good,16.2,82.9,5.3
India,Maharashtra,Latur,NH3,1,6,3,8,Good,19.4,43.2,27.6
India,Maharashtra,Latur,SO2,3,5,4,47,Good,31.1,88.5,25.7
India,Maharashtra,Mahad,PM10,33,44,37,35,Good,27.4,32.4,16.3
India,Maharashtra,Mahad,NO2,6,20,14,38,Good,35.2,38.7,25.2
India,Maharashtra,Mahad,NH3,3,3,3,19,Good,27.1,48.7,19.6
India,Maharashtra,Mahad,SO2,1,6,3,6,Good,15.1,72.6,22.1
India,Maharashtra,Malegaon,PM2.5,10,42,28,22,Good,33,42.3,5.6
India,Maharashtra,Malegaon,NO2,15,27,19,28,Good,18.8,38.2,10.7
India,Maharashtra,Malegaon,SO2,1,1,1,9,Good,29.9,84,11.8
India,Maharashtra,Malegaon,CO,14,34,24,49,Good,32.1,32.2,29.9
India,Maharashtra,Mira-Bhayandar,NH3,4,4,4,47,Good,37.2,91.8,29
India,Madhya Pradesh,Indore,NH3,0,0,0,45,Good,21.6,39.5,25.7
India,Madhya Pradesh,Indore,OZONE,12,13,12,19,Good,25,69.1,24.5
India,Madhya Pradesh,Indore,SO2,3,5,3,5,Good,34.7,94.4,6.5
India,Madhya Pradesh,Jabalpur,PM2.5,18,35,25,47,Good,19.3,92.9,9.8
India,Madhya Pradesh,Jabalpur,NO2,9,17,12,47,Good,30.3,65,10.2
India,Madhya Pradesh,Jabalpur,SO2,3,12,9,12,Good,27.8,39.5,17.8
India,Madhya Pradesh,Jabalpur,OZONE,3,16,6,37,Good,26.7,86.6,18.6
India,Madhya Pradesh,Jabalpur,PM10,27,79,44,39,Good,38.4,68.4,10.2
India,Madhya Pradesh,Jabalpur,NO2,11,14,13,18,Good,23.7,36.9,29.4
India,Madhya Pradesh,Jabalpur,SO2,3,10,8,32,Good,24.6,76,8.3
India,Madhya Pradesh,Jabalpur,CO,54,109,81,69,Moderate,23.8,55,14.6
India,Madhya Pradesh,Katni,PM10,49,117,73,64,Moderate,21.3,55,4.3
India,Madhya Pradesh,Maihar,PM10,3,55,23,37,Good,36.7,34.3,26.2
India,Madhya Pradesh,Sagar,SO2,6,12,8,37,Good,15.4,93.8,12.9
India,Madhya Pradesh,Satna,NH3,,,,387,Hazardous,18.3,71.6,3.8
India,Madhya Pradesh,Satna,CO,16,36,26,45,Good,30,61.5,18.5
India,Madhya Pradesh,Ujjain,NO2,5,25,10,35,Good,19.7,57.7,6.6
India,Madhya Pradesh,Ujjain,NH3,4,9,7,9,Good,39.7,88.3,16.3
India,Maharashtra,Ahmednagar,NH3,,,,472,Hazardous,27.6,38.5,18.8
India,Maharashtra,Akola,PM10,52,78,65,65,Moderate,15.1,75.3,4
India,Maharashtra,Akola,CO,24,30,26,34,Good,38.9,92.9,28.4
India,Maharashtra,Ambernath,CO,8,18,11,21,Good,15.2,80.8,9.6
India,Maharashtra,Amravati,NH3,2,2,2,10,Good,29.4,50.6,27.5
India,Maharashtra,Mumbai,NH3,7,14,9,8,Good,33.5,33,13.9
India,Maharashtra,Nagpur,OZONE,5,14,11,17,Good,18.6,36.4,23.7
India,Maharashtra,Nagpur,PM10,13,88,42,47,Good,34.2,53.8,28.3
India,Maharashtra,Nagpur,SO2,3,11,5,17,Good,36.8,77.8,22.1
India,Maharashtra,Nagpur,CO,15,101,46,31,Good,30.4,75.8,26.2
India,Maharashtra,Nashik,CO,1,1,1,43,Good,25.1,32.9,14.7
India,Maharashtra,Nashik,PM2.5,1,42,24,22,Good,17.9,65.8,3.3
India,Maharashtra,Nashik,NO2,3,6,4,14,Good,26.3,92.6,7.2
India,Maharashtra,Nashik,OZONE,13,24,17,35,Good,24.6,62,18.5
India,Maharashtra,Chandrapur,PM2.5,3,48,29,24,Good,32.2,40.7,28.6
India,Maharashtra,Chandrapur,NO2,19,21,21,2,Good,38.4,77.2,6.5
India,Maharashtra,Dombivli,CO,13,30,20,33,Good,15.5,62.8,23.4
India,Maharashtra,Dombivli,OZONE,5,352,94,93,Moderate,35.9,74.2,8
India,Maharashtra,Jalgaon,PM2.5,14,34,23,9,Good,22.8,86.2,26
India,Maharashtra,Jalgaon,NH3,3,8,4,38,Good,19.1,69.5,1.9
India,Maharashtra,Jalna,NH3,1,6,4,6,Good,19.4,43.5,25.2
India,Maharashtra,Jalna,SO2,4,6,5,10,Good,30.4,43.2,2.7
India,Maharashtra,Kolhapur,NO2,15,21,17,6,Good,38,43.5,17.7
India,Maharashtra,Mumbai,SO2,,,,440,Hazardous,28.1,66.4,28.8
India,Maharashtra,Mumbai,PM10,12,28,21,31,Good,15,65.8,10.4
India,Maharashtra,Mumbai,SO2,7,8,7,38,Good,23.1,73.7,18.2
India,Maharashtra,Mumbai,NO2,7,40,21,1,Good,30.2,36.9,15.6
India,Maharashtra,Mumbai,SO2,0,14,7,48,Good,22.5,75.3,9.8
India,Maharashtra,Mumbai,PM2.5,,,,420,Hazardous,26.3,36.8,6.2
India,Maharashtra,Mumbai,PM2.5,1,36,17,44,Good,24.6,31,20.3
India,Maharashtra,Mumbai,SO2,,,,461,Hazardous,23,67.8,27.1
India,Maharashtra,Mumbai,PM2.5,,,,311,Hazardous,16.6,35.8,16.6
India,Maharashtra,Mumbai,OZONE,7,13,10,50,Good,20.1,54,16.6
India,Maharashtra,Mumbai,PM2.5,10,15,12,24,Good,28,74.7,5.6
India,Maharashtra,Mumbai,PM2.5,2,12,5,39,Good,19.9,93,10.4
India,Maharashtra,Mumbai,NH3,2,3,3,4,Good,26.6,91.3,23.2
India,Maharashtra,Mumbai,CO,22,30,26,15,Good,23.8,91.6,19.1
India,Maharashtra,Mumbai,NH3,4,4,4,4,Good,23.5,52.2,0.1
India,Odisha,Rourkela,NO2,15,15,15,38,Good,18,47.2,11.8
India,Odisha,Rourkela,NH3,1,2,1,22,Good,31.4,60.3,13.8
India,Odisha,Rourkela,SO2,2,7,5,50,Good,29.8,74.7,1.2
India,Odisha,Rourkela,OZONE,3,25,11,26,Good,24.1,85.2,17.5
India,Odisha,Suakati,PM2.5,18,37,27,14,Good,18.5,54.6,22.2
India,Odisha,Suakati,PM10,27,54,35,42,Good,18.4,32.5,28.5
India,Odisha,Suakati,NO2,17,18,18,44,Good,20.3,35.1,10.9
India,Odisha,Talcher,PM10,0,109,53,75,Moderate,34.2,56,21.2
India,Odisha,Talcher,NO2,26,53,35,1,Good,27.2,83.3,0.5
India,Odisha,Talcher,NH3,5,9,6,24,Good,30.4,31.4,17.6
India,Odisha,Talcher,OZONE,10,17,14,34,Good,34.8,89.3,11.4
India,Puducherry,Puducherry,NO2,11,40,20,45,Good,29,85.9,14.2
India,Puducherry,Puducherry,NH3,2,9,4,36,Good,34.5,42.8,6.9
India,Punjab,Amritsar,SO2,10,13,12,50,Good,23.4,40.8,14.5
India,Punjab,Bathinda,PM2.5,,,,392,Hazardous,16.8,33,29.6
India,Punjab,Jalandhar,PM10,33,230,68,64,Moderate,19,48.2,23.9
India,Punjab,Khanna,PM10,74,77,76,56,Moderate,16.6,67.4,8.2
India,Punjab,Khanna,CO,52,54,53,67,Moderate,26.3,40,28.7
India,Punjab,Ludhiana,NO2,37,44,41,12,Good,32.9,75.4,19.8
India,Punjab,Mandi Gobindgarh,PM10,90,111,100,63,Moderate,21.5,86.8,2.8
India,Rajasthan,Churu,PM10,91,418,183,169,Unhealthy,17.9,71.9,17.9
India,Rajasthan,Churu,CO,28,52,37,39,Good,20.9,41.3,9.4
India,Rajasthan,Dausa,NO2,14,47,27,16,Good,34.6,87.5,25.4
India,Rajasthan,Dausa,CO,18,64,37,17,Good,20.7,32.8,19.5
India,Rajasthan,Dholpur,PM2.5,,,,372,Hazardous,27.3,43.4,29.1
India,Rajasthan,Dholpur,NH3,5,10,7,5,Good,32.3,33.6,19
India,Rajasthan,Dholpur,SO2,2,15,9,42,Good,35.5,93.5,1.6
India,Rajasthan,Dungarpur,PM2.5,17,78,33,5,Good,36.1,84.2,0
India,Rajasthan,Jaipur,OZONE,35,55,43,14,Good,17.5,39.5,12.3
India,Rajasthan,Jaipur,PM10,53,138,96,99,Moderate,31.9,92.9,18.9
India,Rajasthan,Jaipur,PM10,45,114,83,89,Moderate,33.5,82.1,24.8
India,Rajasthan,Jaipur,NH3,4,15,9,12,Good,37.5,83.4,27.4
India,Rajasthan,Jaipur,SO2,10,20,14,31,Good,20.2,77.4,16.4
India,Rajasthan,Jaipur,PM2.5,47,88,65,85,Moderate,16.4,31.5,8.1
India,Rajasthan,Jaipur,NO2,10,56,21,9,Good,18,34.3,16.5
India,Rajasthan,Jaipur,NH3,4,9,5,48,Good,29.3,55.6,4.5
India,Rajasthan,Jaipur,CO,35,52,44,8,Good,21.8,78.5,28.9
India,Punjab,Mandi Gobindgarh,CO,,,,450,Hazardous,20.9,63.8,10.4
India,Punjab,Patiala,PM2.5,27,72,40,8,Good,38.7,63.4,10
India,Punjab,Patiala,PM10,54,141,74,60,Moderate,39.8,90.9,22.3
India,Punjab,Patiala,NO2,16,19,18,6,Good,17.1,45.1,1.2
India,Punjab,Rupnagar,NH3,,,,350,Hazardous,31.9,31.8,0.2
India,Rajasthan,Ajmer,PM2.5,32,82,52,84,Moderate,23.9,80,29.7
India,Rajasthan,Ajmer,PM10,79,144,104,135,Unhealthy for Sensitive Groups,39.5,71.9,18.2
India,Rajasthan,Ajmer,SO2,21,27,25,19,Good,18.7,74.7,20
India,Rajasthan,Banswara,NO2,14,46,28,31,Good,25.4,82.8,3.6
India,Rajasthan,Banswara,SO2,2,41,5,0,Good,36.2,60.5,26.7
India,Rajasthan,Banswara,OZONE,27,56,45,36,Good,36.5,63.6,3.8
India,Rajasthan,Baran,CO,42,48,45,38,Good,18.1,55,27.7
India,Rajasthan,Barmer,NH3,3,5,3,33,Good,24.3,59.4,29
India,Rajasthan,Barmer,SO2,,,,435,Hazardous,27.5,38.1,6.7
India,Rajasthan,Bharatpur,PM2.5,2,29,12,1,Good,26,93.8,27.8
India,Rajasthan,Jaipur,OZONE,27,70,52,75,Moderate,27.7,86,14.3
India,Rajasthan,Jaipur,CO,21,38,29,25,Good,31,73.7,1.1
India,Rajasthan,Jaipur,OZONE,19,36,26,39,Good,26.5,54.6,18.3
India,Rajasthan,Jaipur,PM2.5,12,47,30,8,Good,35,89.5,3.2
India,Rajasthan,Jaisalmer,NH3,5,9,7,31,Good,34.4,74.3,17.8
India,Rajasthan,Jaisalmer,CO,7,11,10,25,Good,30.4,65.6,24.5
India,Rajasthan,Jalore,NH3,4,6,4,15,Good,30.9,42.7,3
India,Rajasthan,Jhunjhunu,NH3,5,10,7,11,Good,23.4,62.9,1.6
India,Rajasthan,Jodhpur,PM2.5,8,47,24,47,Good,29.1,41.6,18.3
India,Rajasthan,Jodhpur,PM2.5,13,52,23,20,Good,33.6,55.5,3
India,Rajasthan,Jodhpur,CO,16,21,18,36,Good,22.7,42.3,1.9
India,Rajasthan,Jodhpur,NO2,12,27,22,2,Good,34.4,40.3,6.5
India,Odisha,Barbil,SO2,6,13,9,13,Good,16.4,78.6,2.7
India,Odisha,Bhubaneswar,PM2.5,23,42,34,40,Good,28.4,65.2,17.5
India,Odisha,Bhubaneswar,PM10,21,64,36,39,Good,29.1,39.6,3.8
India,Odisha,Bhubaneswar,CO,56,70,63,86,Moderate,18.1,46.5,9.8
India,Odisha,Brajrajnagar,PM2.5,8,48,25,7,Good,18.5,50.1,14.3
India,Odisha,Brajrajnagar,OZONE,43,47,44,24,Good,35.5,50.7,6.4
India,Odisha,Byasanagar,NH3,0,2,1,9,Good,16.6,40.7,29.9
India,Odisha,Keonjhar,NO2,13,17,15,34,Good,16.7,70.2,1.1
India,Odisha,Rairangpur,PM10,46,68,58,92,Moderate,22.9,57,17.1
India,Odisha,Rourkela,CO,14,92,30,7,Good,22.8,35.5,8.1
India,Meghalaya,Byrnihat,SO2,,,,374,Hazardous,34,71.9,19.3
India,Meghalaya,Byrnihat,OZONE,,,,380,Hazardous,26.3,36.7,26.6
India,Meghalaya,Shillong,NO2,0,2,0,29,Good,28.7,64.6,18
India,Meghalaya,Shillong,CO,10,20,14,25,Good,39.1,55,9.8
India,Meghalaya,Shillong,SO2,,,,475,Hazardous,27.4,64.4,3.6
India,Meghalaya,Shillong,CO,13,75,34,8,Good,38.5,37.1,5.9
India,Mizoram,Aizawl,NH3,0,0,0,8,Good,35.1,43.4,11.9
India,Nagaland,Kohima,PM10,4,20,10,28,Good,33,50.6,21.2
India,Nagaland,Kohima,NO2,3,4,3,45,Good,24.2,43.1,0.7
India,Odisha,Balasore,PM2.5,2,47,23,25,Good,32.3,79,2
India,Odisha,Balasore,NO2,2,45,13,18,Good,20.6,49.8,17.8
India,Maharashtra,Pune,PM10,17,56,35,8,Good,36.5,58.2,27.8
India,Maharashtra,Sangli,PM2.5,5,20,13,40,Good,27.8,34,22.3
India,Maharashtra,Sangli,NO2,6,9,7,45,Good,19.2,88.1,27.5
India,Maharashtra,Satara,PM10,1,69,27,11,Good,34.2,38.1,13.7
India,Maharashtra,Solapur,PM10,,,,387,Hazardous,34.2,93.9,13.6
India,Maharashtra,Solapur,NH3,,,,433,Hazardous,23.3,34.7,23
India,Maharashtra,Solapur,SO2,,,,460,Hazardous,25,50.1,4.4
India,Maharashtra,Solapur,CO,19,37,30,40,Good,21.5,87.8,10.3
India,Maharashtra,Ulhasnagar,PM2.5,18,42,30,23,Good,18.7,55.6,14
India,Maharashtra,Ulhasnagar,PM10,24,57,40,7,Good,31,79,14.1
India,Maharashtra,Ulhasnagar,OZONE,13,42,25,45,Good,28.7,72,2.1
India,Maharashtra,Pimpri-Chinchwad,NH3,2,16,11,12,Good,36.4,67.2,18.8
India,Maharashtra,Pimpri-Chinchwad,PM10,26,42,34,41,Good,18.9,36.4,2.8
India,Maharashtra,Pimpri-Chinchwad,NO2,,,,352,Hazardous,25.5,33.7,9.8
India,Maharashtra,Pune,PM2.5,11,34,19,46,Good,17.7,33.7,7.5
India,Maharashtra,Pune,CO,20,41,29,3,Good,36.5,38.7,1.4
India,Maharashtra,Pune,PM2.5,8,10,9,49,Good,38.8,92.8,13.7
India,Maharashtra,Pune,PM2.5,,,,401,Hazardous,31.1,63.6,9.6
India,Maharashtra,Pune,NO2,3,21,18,46,Good,39.3,80,1.9
India,Maharashtra,Pune,NH3,,,,369,Hazardous,17.6,41,27.4
India,Maharashtra,Pune,NO2,,,,438,Hazardous,23.3,43.6,20.8
India,Rajasthan,Bharatpur,NO2,1,21,8,37,Good,16.2,50.4,28.7
India,Rajasthan,Bharatpur,OZONE,26,77,50,25,Good,20.3,81.1,20.8
India,Rajasthan,Bhilwara,PM10,44,116,87,61,Moderate,23.9,66.3,8.9
India,Rajasthan,Bhiwadi,PM10,54,175,101,107,Unhealthy for Sensitive Groups,23.4,69.3,1.1
India,Rajasthan,Bhiwadi,OZONE,6,31,14,14,Good,37.5,53.2,28.1
India,Rajasthan,Bhiwadi,PM2.5,42,500,225,251,Very Unhealthy,36.6,82.5,1.4
India,Rajasthan,Bikaner,OZONE,21,45,33,38,Good,23.9,57.8,16.9
India,Rajasthan,Chittorgarh,PM2.5,10,98,48,21,Good,31.1,34.4,24.2
India,Telangana,Hyderabad,NO2,10,15,12,8,Good,21,57.9,26.3
India,Telangana,Hyderabad,SO2,7,12,9,49,Good,24.7,56,29.8
India,Telangana,Hyderabad,CO,27,34,29,16,Good,39.4,68.8,13.1
India,Telangana,Hyderabad,PM10,,,,364,Hazardous,34.1,49.3,0.8
India,Telangana,Hyderabad,NO2,34,42,38,35,Good,29.1,50.5,11.6
India,Telangana,Hyderabad,CO,32,40,36,50,Good,37.9,88.6,28
India,Telangana,Hyderabad,PM2.5,,,,304,Hazardous,23.6,94.5,27.2
India,Telangana,Hyderabad,OZONE,14,34,23,12,Good,38.8,62.6,22.9
India,Telangana,Hyderabad,PM2.5,2,16,9,4,Good,27.1,51.1,2.7
India,Telangana,Hyderabad,NH3,1,2,1,26,Good,27.9,92.8,17.4
India,Telangana,Hyderabad,NO2,6,8,7,6,Good,33.8,30.2,20.5
India,Telangana,Hyderabad,OZONE,22,24,23,22,Good,28.5,51.8,1.8
India,Telangana,Hyderabad,PM10,56,67,64,74,Moderate,21.5,46,24.6
India,Telangana,Hyderabad,PM2.5,29,59,44,16,Good,27,63,16.4
India,Telangana,Hyderabad,SO2,11,16,13,31,Good,40,30.4,26.5
India,Telangana,Hyderabad,OZONE,16,26,20,6,Good,34.8,53.2,27.5
India,Telangana,Hyderabad,OZONE,20,27,23,38,Good,38.2,71.8,23.5
India,Uttar Pradesh,Jhansi,SO2,15,22,17,16,Good,21.6,54.3,12.8
India,Uttar Pradesh,Kanpur,PM10,30,77,51,96,Moderate,39.6,89.9,9.7
India,Uttar Pradesh,Kanpur,NH3,2,2,2,48,Good,18.1,66.5,21.1
India,Uttar Pradesh,Khora,SO2,8,8,8,10,Good,15.1,39.7,27.3
India,Uttar Pradesh,Khurja,NO2,12,13,12,32,Good,38.3,47.8,27.4
India,Uttar Pradesh,Khurja,OZONE,22,23,22,46,Good,39.9,64.3,20.9
India,Uttar Pradesh,Lucknow,PM10,41,81,62,77,Moderate,27.4,55.1,29
India,Uttar Pradesh,Lucknow,NO2,28,35,30,20,Good,24.4,87.4,16.3
India,Uttar Pradesh,Lucknow,CO,2,61,26,7,Good,15.8,67.6,22.8
India,Uttar Pradesh,Lucknow,OZONE,35,85,55,100,Moderate,28.2,82.1,29.8
India,Uttar Pradesh,Lucknow,PM2.5,13,62,36,7,Good,19.3,39.4,16.9
India,Uttar Pradesh,Lucknow,CO,39,40,39,1,Good,20.1,49.9,21.9
India,Uttar Pradesh,Lucknow,PM2.5,19,195,44,46,Good,37.3,48.7,12.1
India,Uttar Pradesh,Lucknow,NO2,,,,346,Hazardous,25,33.2,17.7
India,Rajasthan,Jodhpur,SO2,3,18,8,17,Good,24.6,93,3.5
India,Rajasthan,Jodhpur,NH3,3,4,3,8,Good,22.8,89.5,8.3
India,Rajasthan,Jodhpur,OZONE,32,48,44,38,Good,26.4,49.7,21.1
India,Rajasthan,Khairthal,PM2.5,70,164,112,125,Unhealthy for Sensitive Groups,25.6,65.8,17.9
India,Rajasthan,Khairthal,NH3,2,5,4,45,Good,20.7,50.2,21.4
India,Rajasthan,Khairthal,OZONE,26,29,28,1,Good,30.5,34.3,26.5
India,Rajasthan,Kota,NO2,5,32,16,10,Good,16.4,33.3,27.4
India,Rajasthan,Kota,CO,24,41,31,44,Good,18,68.5,21.8
India,Rajasthan,Kota,SO2,9,19,12,30,Good,28.2,57.2,21.4
India,Rajasthan,Kota,CO,23,43,33,19,Good,24.2,41.9,14.8
India,Rajasthan,Kota,OZONE,8,10,9,35,Good,39.4,50.5,7.8
India,Rajasthan,Nagaur,OZONE,21,49,34,21,Good,26.9,33.8,22.9
India,Rajasthan,Pali,CO,16,17,16,16,Good,27.5,38.3,6.7
India,Rajasthan,Pratapgarh,PM10,32,227,77,66,Moderate,15.2,64.7,10.5
India,Rajasthan,Rajsamand,CO,1,6,4,44,Good,25.3,30.1,12.6
India,Rajasthan,Rajsamand,OZONE,32,84,59,98,Moderate,26.8,37.2,29.4
India,Rajasthan,Sawai Madhopur,NH3,2,3,2,15,Good,29.1,72.5,0.1
India,Rajasthan,Sawai Madhopur,OZONE,15,64,45,19,Good,26,85.1,18
India,Rajasthan,Sikar,PM2.5,47,93,72,80,Moderate,39.7,78.9,14.7
India,Rajasthan,Sikar,NO2,3,14,8,38,Good,27.1,68.4,8.1
India,Rajasthan,Sikar,CO,5,26,16,28,Good,36.7,92.8,15.1
India,Rajasthan,Sri Ganganagar,SO2,4,7,5,34,Good,35.5,68.3,1.7
India,Rajasthan,Tonk,NH3,4,20,10,30,Good,39.8,62.6,3.3
India,Uttar Pradesh,Ghaziabad,CO,18,52,35,50,Good,23.9,73.6,1.3
India,Uttar Pradesh,Ghaziabad,OZONE,16,41,31,2,Good,18.9,50.7,14.3
India,Uttar Pradesh,Ghaziabad,OZONE,17,50,32,49,Good,38,68.4,22.9
India,Uttar Pradesh,Ghaziabad,OZONE,18,29,23,18,Good,23.6,37.9,9.2
India,Uttar Pradesh,Gorakhpur,PM2.5,33,62,46,25,Good,31.8,43.4,8.2
India,Uttar Pradesh,Gorakhpur,NH3,1,1,1,18,Good,24.1,69.7,19
India,Uttar Pradesh,Greater Noida,PM2.5,39,78,59,83,Moderate,29.1,58.5,8.1
India,Uttar Pradesh,Greater Noida,CO,2,2,2,30,Good,23.1,71.4,27.3
India,Uttar Pradesh,Greater Noida,CO,25,28,26,30,Good,35,43.5,20
India,Uttar Pradesh,Hapur,OZONE,8,34,19,24,Good,29.6,51.8,0.8
India,Uttar Pradesh,Agra,NH3,4,8,8,9,Good,17.8,48.4,9.3
India,Uttar Pradesh,Agra,SO2,13,15,14,0,Good,22.3,34.6,2.1
India,Uttar Pradesh,Agra,CO,10,16,12,30,Good,34.9,62.9,3.2
India,Uttar Pradesh,Baghpat,PM2.5,27,66,46,0,Good,38,72.1,10.5
India,Uttar Pradesh,Bareilly,OZONE,10,29,18,6,Good,28.2,84.5,27.3
India,Uttar Pradesh,Firozabad,PM2.5,17,37,26,41,Good,28.1,94.5,13.5
India,Uttar Pradesh,Firozabad,PM10,24,54,38,33,Good,30.9,84.4,23.3
India,Uttar Pradesh,Firozabad,OZONE,0,0,0,41,Good,33.7,60.7,16.1
India,Uttar Pradesh,Firozabad,PM10,,,,373,Hazardous,29.8,73.9,23.4
India,Tamil Nadu,Chennai,NO2,12,16,14,22,Good,32.5,62,8.5
India,Tamil Nadu,Coimbatore,SO2,,,,479,Hazardous,35.1,55.3,19.5
India,Tamil Nadu,Cuddalore,NO2,,,,441,Hazardous,20,79.3,8.8
India,Tamil Nadu,Cuddalore,SO2,,,,464,Hazardous,26.6,76.4,20.5
India,Tamil Nadu,Gummidipoondi,PM2.5,30,224,83,68,Moderate,17.1,65.4,26.5
India,Tamil Nadu,Gummidipoondi,CO,,,,473,Hazardous,35.9,67.2,26.4
India,Tamil Nadu,Madurai,SO2,,,,339,Hazardous,34.3,32.6,28.8
India,Tamil Nadu,Madurai,OZONE,0,1,1,46,Good,30.9,83.8,28.4
India,Tamil Nadu,Thoothukudi,OZONE,26,35,31,41,Good,16.9,57,29.9
India,Rajasthan,Udaipur,SO2,1,30,12,5,Good,26.9,88,14.6
India,Rajasthan,Udaipur,OZONE,15,31,23,37,Good,21.6,66.1,19.5
India,Sikkim,Gangtok,PM2.5,,,,429,Hazardous,30.2,94.3,9.7
India,Sikkim,Gangtok,PM10,,,,326,Hazardous,21.1,30.6,21
India,Tamil Nadu,Chennai,OZONE,28,37,31,48,Good,23,76.4,20.8
India,Tamil Nadu,Chennai,NH3,3,4,4,17,Good,30.7,66.8,22.1
India,Tamil Nadu,Chennai,CO,,,,355,Hazardous,32.3,88.7,3.7
India,Tamil Nadu,Chennai,OZONE,,,,392,Hazardous,17,93.7,14.1
India,Tamil Nadu,Chennai,NO2,,,,432,Hazardous,31.2,67.9,24.2
India,Telangana,Hyderabad,NH3,2,3,2,47,Good,34.7,77.3,5.7
India,Tripura,Agartala,CO,30,38,33,43,Good,39,89.6,3.9
India,Uttar Pradesh,Agra,NO2,8,10,9,40,Good,23.3,67,28.2
India,Uttar Pradesh,Agra,CO,19,20,20,14,Good,20.2,35.1,15.4
India,Uttar Pradesh,Agra,CO,10,21,15,5,Good,22.1,37.8,3.1
India,Uttar Pradesh,Agra,OZONE,10,11,11,5,Good,26.8,49.5,10.3
India,Uttar Pradesh,Lucknow,NH3,9,14,11,32,Good,19.1,59.1,10.7
India,Uttar Pradesh,Lucknow,CO,4,87,43,49,Good,38.3,83.2,3.1
India,Uttar Pradesh,Mathura,PM10,,,,385,Hazardous,17.1,57.4,26.9
India,Uttar Pradesh,Mathura,NO2,3,11,6,46,Good,37.2,63.2,18.7
India,Uttar Pradesh,Mathura,NH3,1,2,2,0,Good,15.6,73.8,21.4
India,Uttar Pradesh,Meerut,NH3,7,32,15,32,Good,36,30.3,26
India,Uttar Pradesh,Modinagar,PM10,35,89,57,76,Moderate,17.7,73.8,0.7
India,Uttar Pradesh,Modinagar,NH3,3,3,3,8,Good,19.3,37.7,17.7
India,Uttar Pradesh,Moradabad,NH3,5,12,9,26,Good,34.9,42,3.9
India,Uttar Pradesh,Moradabad,SO2,5,19,9,2,Good,32.2,94.8,21.7
India,Uttar Pradesh,Moradabad,OZONE,2,48,25,13,Good,27.3,81.9,25.4
India,Uttar Pradesh,Moradabad,PM2.5,12,42,24,17,Good,24.2,55,3.2
India,Uttar Pradesh,Moradabad,NO2,28,29,29,18,Good,38.6,53.2,15.4
India,Uttar Pradesh,Moradabad,OZONE,20,79,39,7,Good,15.1,65.1,20.7
India,Uttar Pradesh,Moradabad,PM2.5,16,51,31,32,Good,21.1,53.4,21.9
India,Uttar Pradesh,Moradabad,PM2.5,20,63,39,33,Good,16.4,85.2,26.4
India,Uttar Pradesh,Moradabad,CO,28,43,36,42,Good,26.7,34.1,5.3
India,Uttar Pradesh,Noida,PM10,70,141,97,97,Moderate,22.5,51.3,13.6
India,Uttar Pradesh,Noida,OZONE,16,36,28,12,Good,16.3,60.9,2.1
India,Uttar Pradesh,Noida,PM10,46,111,82,60,Moderate,24.2,61,4.2
India,Uttar Pradesh,Prayagraj,PM2.5,14,30,20,7,Good,30,85.9,15.6
India,Uttar Pradesh,Prayagraj,NO2,5,5,5,14,Good,21.4,45.1,22.6
India,Uttar Pradesh,Prayagraj,NH3,7,19,9,16,Good,22.5,81.6,26.5
India,Uttar Pradesh,Prayagraj,NO2,6,6,6,43,Good,35.1,33.6,7.9
India,Uttar Pradesh,Raebareli,NO2,16,23,19,8,Good,35.8,42.9,4.6
India,Uttar Pradesh,Varanasi,CO,14,23,18,27,Good,18.4,94.7,4.9
India,Uttar Pradesh,Varanasi,CO,12,20,13,49,Good,20.7,54.9,19.2
India,Uttar Pradesh,Vrindavan,NO2,27,28,27,33,Good,22,81.5,10.8
India,Uttarakhand,Dehradun,NO2,1,4,2,24,Good,30.8,48.9,11.9
India,Uttarakhand,Dehradun,SO2,0,1,1,18,Good,19.7,67.7,26.2
India,Uttarakhand,Dehradun,OZONE,1,4,3,13,Good,36.6,41.9,17.1
India,Uttarakhand,Kashipur,PM10,37,56,46,22,Good,28.4,64.1,3.6
